,metricType,symbol,metric.bookValueShareGrowth5Y,metric.capitalSpendingGrowth5Y,metric.dividendGrowthRate5Y,metric.ebitdaCagr5Y,metric.ebitdaInterimCagr5Y,metric.epsGrowth3Y,metric.epsGrowth5Y,metric.epsGrowthQuarterlyYoy,metric.epsGrowthTTMYoy,metric.focfCagr5Y,metric.netMarginGrowth5Y,metric.revenueGrowth3Y,metric.revenueGrowth5Y,metric.revenueGrowthQuarterlyYoy,metric.revenueGrowthTTMYoy,metric.revenueShareGrowth5Y,metric.tbvCagr5Y,metric.totalDebtCagr5Y
8917,growth,DBG.PA,10.00227,16.11583,76.51732,9.38161,7.97402,43.93253,,-23.79621,-15.56244,-11.15405,,7.99691,1.45676,-9.04051,-7.3535,2.14886,18.00473,5.35244
8918,growth,,,,,,,,,,,,,,,,,,,
8919,growth,DLN.L,6.18168,0,12.54099,6.19967,6.27216,68.83412,-16.90162,71.13767,27.26281,-5.69964,-21.89339,5.93873,4.99373,13.15043,1.00877,5.64573,7.977,0.15514
8920,growth,COM.PA,-1.03244,-0.73227,,-17.14902,,1.88684,2.53832,-606.4632,,,1.13875,2.74871,-2.47565,-15.70621,,-1.73357,-8.59515,41.70151
8921,growth,A8A.DE,-4.05113,6.88395,,,,,,50,-40.09918,,,7.87481,1.41132,23.51302,18.53722,-1.3125,,79.62728
8922,growth,MLMGL.PA,13.52182,,,69.55924,,26.65036,32.12478,,,,3.39553,23.64972,29.37987,,,27.78579,15.2315,-7.48348
8923,growth,JEN.DE,11.03787,8.47374,11.86888,13.67256,13.84854,7.89706,11.99848,-29.15563,-22.11736,54.98352,4.01506,7.69125,7.69991,7.57549,2.476,7.69991,10.80435,-0.29125
8924,growth,,,,,,,,,,,,,,,,,,,
8925,growth,,,,,,,,,,,,,,,,,,,
8926,growth,DLTA.PA,14.96789,54.31895,18.0963,17.33616,17.56087,18.5614,21.52177,28.70927,18.24229,-15.73988,12.95526,7.60506,8.54785,7.70973,6.67643,8.35885,9.73499,13.00115
8927,growth,JUN3.DE,1.34701,14.10468,2.94285,11.93445,10.90327,4.67973,7.07838,-1.66416,0.70839,,-2.92831,9.70504,10.27379,5.21845,7.286,10.27401,9.57542,18.0644
8928,growth,SDF.DE,2.50981,-13.27499,-20.62993,-7.67648,-5.58279,-20.07164,-25.23314,-64.11991,109.0859,,-26.19815,5.60228,1.27039,-15.89584,0.78235,1.27039,3.41997,16.98455
8929,growth,MLEDR.PA,2.72468,,10.43559,9.392,,10.42609,8.56114,,,,5.02181,5.5614,3.37008,,,3.37008,2.95182,
8930,growth,DGT.MI,,,,,,-39.95733,,-42.22546,-87.61196,,,8.92585,,7.57771,9.20719,,,
8931,growth,DGH.AX,11.38022,,5.77651,-20.46488,,70.20198,75.09791,-92.30088,-93.83556,,67.58336,12.88952,10.70513,-69.02468,-51.31194,4.48477,18.01109,-24.34706
8932,growth,,,,,,,,,,,,,,,,,,,
8933,growth,DPLM.L,11.74548,37.72119,13.18511,9.62623,9.62623,17.31237,11.70476,15.17174,15.07402,6.80275,-0.59883,12.49609,12.23905,13.6291,12.28613,12.18218,-2.03286,
8934,growth,DIS.MI,-15.88909,-19.65329,,32.24479,35.90319,,,135.2,59.25181,,,0.61314,2.31524,-4.94252,-11.4052,-12.32451,1.02733,11.07865
8935,growth,DIA.L,4.75015,-7.20183,,-6.6145,-9.84039,,-8.44404,-181.4778,49.89865,,-11.67211,0.69731,4.66577,-4.99376,-4.51306,4.32616,8.33621,24.57309
8936,growth,DXB.AX,-17.15666,,,,,,,-80.48561,-25.69444,,,-26.33832,-14.93095,-83.84755,-64.32019,-45.33166,28.94213,
8937,growth,DIA.MI,,,,,,,,,,31.47404,,,,,,,,
8938,growth,KDR.L,-18.33283,2.57443,,,,,,-0.16026,32.20763,,,,,,,,1.79736,
8939,growth,DM.MI,-7.91629,18.53646,,,,,,-195.275,-684.54,,,8.44884,1.67489,4.18476,3.80625,-11.61494,4.98606,0.90663
8940,growth,,,,,,,,,,,,,,,,,,,
8941,growth,,,,,,,,,,,,,,,,,,,
8942,growth,LOM.AX,-4.00233,-10.23693,,,,,,-46.99828,61.88769,,,,,,,,17.47581,
8943,growth,HDIV.L,,,,,,,,,,,,,,,,,,
8944,growth,ODX.L,-3.26973,2.68797,,-31.86386,-17.69517,,,19.93569,0.68376,,,-11.75697,-5.45839,5.6676,12.18422,-8.9651,-30.75241,4.29794
8945,growth,,,,,,,,,,,,,,,,,,,
8946,growth,DUI.AX,5.00866,,3.45096,8.37568,7.01675,7.01113,3.66877,1.62622,6.17414,11.87601,-0.19926,7.6939,7.7625,1.59712,7.07203,3.87534,8.884,7.95842
8947,growth,,,,,,,,,,,,,,,,,,,
8948,growth,DSG.L,-2.48618,13.10001,,-11.36212,-10.21159,,,-84.88636,-172.9552,,,-2.70394,1.41827,-6,-9.27202,0.61574,,
8949,growth,DIG.PA,-15.3199,-4.53021,,31.26707,-4.58453,,,61.27462,107.2713,,,-4.59376,-0.04081,3.9367,-0.4166,-0.04081,-9.11482,11.97338
8950,growth,SDI.L,8.46073,4.85101,,39.89523,39.87322,21.16106,,15.66265,15.15152,,,27.17304,19.8856,18.07654,20.21937,-8.27379,,54.15322
8951,growth,DIGS.L,10.02,,-2.52493,38.70272,39.54676,13.98205,16.90172,-6.03786,23.19001,-17.75901,19.87094,25.47249,37.20912,17.82154,22.33802,-2.47725,43.41389,44.56261
8952,growth,DRX.AX,-14.10722,-7.60679,,,,,,29.05983,60.81633,,,-32.46164,-40.85018,4.86284,28.75166,-49.93856,3.33114,
8953,growth,MED.AX,,7.35734,,,,,,61.30137,68.30189,,,18.78242,33.90054,18.64286,23.07235,-18.20539,,58.01055
8954,growth,DJUR.CO,6.48992,14.72341,4.55159,14.6976,14.6979,13.81582,14.02819,310.485,54.41666,,8.96035,2.14371,-2.20273,24.70337,6.17717,4.65107,6.52578,
8955,growth,COLUM.CO,14.63995,25.9417,0,18.65731,,11.00593,28.42755,,,8.29517,10.60885,18.62315,16.3415,,,13.70244,,140.3463
8956,growth,DSV.CO,43.3811,16.46329,11.57215,26.75813,26.75813,27.25279,16.52874,-64.48046,-9.8733,37.62296,4.98076,11.81192,14.28147,43.81475,19.79432,11.02181,,26.86987
8957,growth,NAPA.OL,-32.73618,-19.249,,16.57499,-3.24306,,,102.1257,94.11653,,,-10.09059,-1.32086,0.02963,60.71802,-18.0584,-20.61646,54.6237
8958,growth,,,,,,,,,,,,,,,,,,,
8959,growth,PARKEN.CO,-3.04987,0.63169,,4.6074,-5.15059,-7.60415,50.74783,-134.9242,-28.93426,,59.92583,-16.76414,-5.77896,15.2099,6.88384,-5.84044,-2.94837,-0.2156
8960,growth,BAVA.CO,4.96223,27.94874,,,,,,54.70537,4.01,,,-13.01988,-11.44957,60.10472,32.3343,-14.96709,,169.3057
8961,growth,,,,,,,,,,,,,,,,,,,
8962,growth,SPG.CO,18.70881,13.93273,,22.12103,22.06067,15.60197,26.48269,-37.40195,-12.06645,,15.31641,9.83807,11.55909,-0.12986,2.43783,9.25169,28.53791,14.26158
8963,growth,ESOFT.CO,-0.07041,-5.69697,,5.09236,,0.30192,9.38499,,,,-2.44102,11.90928,12.12178,,,12.12178,-3.61335,
8964,growth,,,,,,,,,,,,,,,,,,,
8965,growth,KRE.CO,9.69407,,25.99208,28.96551,30.19872,36.3555,31.66659,142.478,7.4215,,24.14948,1.50215,-0.42499,1.31711,2.09103,6.05427,8.64488,
8966,growth,SKAKO.CO,12.02467,35.66386,,9.75692,11.6692,-4.85512,,-30.08696,14.45016,,,4.76147,0.03431,-2.93588,4.39765,0.18024,3.4074,-1.29457
8967,growth,,,,,,,,,,,,,,,,,,,
8968,growth,VIPRO.CO,,,,,,,,-151.1569,-325.5051,,,-34.00177,-52.20694,11.79402,104.0562,-55.47035,,-39.87734
8969,growth,SIM.CO,26.23674,-6.6639,6.06647,18.7488,19.88935,17.00908,19.30212,-35.16809,25.61871,17.75988,4.32732,13.69782,13.52315,-0.97983,18.7925,14.35357,16.15455,117.2644
8970,growth,HH.CO,41.88695,24.23944,,30.93903,31.60801,3.64119,,-540.5197,-21.68787,48.18473,,20.81187,15.52938,-5.30303,12.56441,6.10068,56.17528,2.56191
8971,growth,TIV.CO,8.67379,15.37478,,7.05506,7.05506,30.5129,30.3989,-35.04369,77.4795,,25.32004,3.60983,4.05284,-2.55521,-0.99821,4.0527,8.59804,39.05819
8972,growth,GRLA.CO,3.44311,20.48557,,1.04949,1.04935,15.63093,5.9414,123.1083,35.72712,,3.96481,3.9581,-0.10892,-12.00536,0.09831,1.90121,3.44311,
8973,growth,ERRIA.CO,,-27.57766,,-58.10232,-53.17489,,,98.03153,93.10168,,,-6.84241,-10.03002,-30.66948,-31.01271,-12.89008,,-9.70188
8974,growth,NEWCAP.CO,-11.66338,134.4853,,,,,,-422.4383,-162.5953,,,,,,,,75.29997,11.53485
8975,growth,FFARMS.CO,-2.4665,-3.43304,,33.00247,23.47893,,17.38551,-15.51724,9.60323,,5.76572,28.04867,17.09326,18.17585,24.50659,10.98638,3.21415,25.23569
8976,growth,HVID.CO,10.74079,,,24.71999,24.10101,33.5977,20.33676,40.72793,64.81685,,12.98566,2.26934,-0.24852,-0.5874,0.1528,6.50628,10.78223,
8977,growth,KBHL.CO,2.75115,18.3019,-42.63689,2.08665,2.06864,-6.76748,1.2596,-1.42466,-7.66023,,-1.07403,-0.57774,2.35896,-0.02865,-2.23177,2.35896,4.0769,12.11825
8978,growth,,,,,,,,,,,,,,,,,,,
8979,growth,RTX.CO,9.04902,34.97084,7.72173,16.59174,18.62508,14.76163,10.98309,50,31.08459,8.8344,-8.03334,12.3046,14.2103,10.17667,16.55693,20.58147,6.54287,
8980,growth,GABR.CO,11.10832,14.23999,13.14023,21.72385,22.64344,12.68439,17.44197,-11.90591,5.12906,,-2.2684,21.95591,20.23925,23.61201,20.05324,20.16791,4.77617,38.58298
8981,growth,NORTHM.CO,5.07875,-9.53365,,12.95732,13.02279,,58.38136,,,0.69693,53.75651,8.64699,1.02738,,,1.02738,9.81201,1.5093
8982,growth,MNBA.CO,3.00022,-30.05126,7.35042,12.93122,,3.90871,3.88794,3727.31,10.98827,89.64286,4.65847,1.04025,-1.30739,-61.5226,-6.49795,-0.73629,9.88384,19.23922
8983,growth,NRDF.CO,9.30998,46.2864,,9.71687,11.97227,6.14607,9.12152,191.4883,19.25944,5.95335,4.35304,-2.61578,-3.01126,5.29208,2.07103,4.56956,9.32703,-1.41096
8984,growth,VJBA.CO,10.59753,,,,60.34929,77.16319,,-38.10683,66.47286,,,-10.56586,-12.08093,-6.12219,-8.64205,-9.9823,16.8647,-19.15296
8985,growth,TOTA.CO,5.88776,-25.46458,,29.77719,24.38205,42.43299,37.75028,234.6033,37.15884,7.05707,23.31718,4.50109,-0.20338,3.98079,4.70348,3.27725,9.15471,1.92092
8986,growth,SPEAS.CO,-25.24466,,-28.42567,,-49.05141,,,-104.7755,120.8302,,,,,-96.57339,147.6198,,-25.72415,
8987,growth,,,,,,,,,,,,,,,,,,,
8988,growth,LOLB.CO,10.53697,35.43933,-20.62993,,,-4.99382,,11.29266,-19.27558,,,0.95996,-3.9556,6.07194,3.76418,0.47781,11.09768,28.13183
8989,growth,NORDIC.CO,-23.69788,19.75835,,0.06445,0.06445,,,126.5668,83.58107,,,-6.70199,-3.6459,25.12944,17.3421,-3.64717,-23.69688,-3.56334
8990,growth,KGX.DE,12.70941,-1.91048,-63.15965,22.63351,17.90374,17.4654,16.59245,-24.91051,13.6812,10.55781,5.79185,16.37767,13.48814,2.55684,10.1392,9.5227,,7.94531
8991,growth,DLG.MI,8.73363,0.16735,-12.27946,2.39603,2.39603,-1.76354,4.6659,-12.09091,-12.3998,20.73792,0.78728,4.39655,4.00359,2.51755,1.10705,3.73507,13.83255,9.96991
8992,growth,,,,,,,,,,,,,,,,,,,
8993,growth,DMG.AX,-22.0102,,,,,,,-10.48387,-4.81481,,,-31.65405,-28.14725,-53.32429,-44.55095,-28.14725,-22.0102,
8994,growth,DME.AX,36.63328,6.56322,,,,,,-9.72644,-8.39937,,,-74.45284,-29.11961,171.0526,-20.71856,-40.24997,61.58667,
8995,growth,DM0.SI,0.36317,4.38658,-20.62993,8.5449,8.5449,-16.16636,19.94783,-140.0553,-54.84673,,11.37317,4.85481,1.96203,-3.78565,-8.06408,2.02988,0.37238,18.6597
8996,growth,,,,,,,,,,,,,,,,,,,
8997,growth,DNB.OL,9.48029,0.68327,16.44544,-2.71453,-1.17439,10.76686,4.19539,-15.74639,6.54123,,1.41116,7.62246,1.23961,13.52096,13.3383,3.66095,9.2049,7.35074
8998,growth,DNX.PA,-21.78682,0.68582,18.56309,-11.63641,-16.19518,,-0.7022,-93.6929,-58.87215,,8.10912,-17.12319,-13.04368,-21.81658,-18.1921,-13.0835,3.96622,121.1336
8999,growth,DOTD.L,22.75385,24.68828,15.93166,26.00379,26.72314,25.78462,24.96083,41.90405,54.0368,8.22461,3.88934,16.45207,21.26907,14.52397,6.33133,20.28771,13.75444,
9000,growth,KCO.DE,-3.63583,-6.09894,,-5.55383,-5.41499,,,-590.9749,-185.9407,,,3.29156,-0.58873,-15.70968,-7.00649,-0.58873,1.36223,-4.3665
9001,growth,,,,,,,,,,,,,,,,,,,
9002,growth,DODS.L,-4.8348,-16.92934,,6.66704,6.1428,,,-172.4771,-1184.849,,,2.77804,1.49782,17.02486,8.63009,1.38646,14.08261,
9003,growth,DPAM.PA,7.96252,-3.41798,14.44597,0.30145,-3.22327,-7.86185,0.14012,-18.9175,-29.1176,-15.01306,-0.07652,-0.0466,0.21681,0.89857,3.01691,0.21681,8.13215,
9004,growth,SKB.DE,15.16223,37.15345,,0.72759,15.70839,-22.6414,137.8944,17.23704,-19.77482,,158.5612,1.44699,2.06543,-3.86551,-0.61175,2.06543,12.72358,49.04445
9005,growth,DPA.AS,6.57265,-42.3839,,32.86846,36.1127,5.05346,39.76207,-27.7104,-4.82786,66.29171,25.52928,6.49485,12.05866,-4.90262,-4.51386,12.88806,,28.53255
9006,growth,,,,,,,,,,,,,,,,,,,
9007,growth,,,,,,,,,,,,,,,,,,,
9008,growth,,,,,,,,,,,,,,,,,,,
9009,growth,FEVR.L,,53.85329,67.5993,68.66549,62.48115,66.70102,,6.94891,21.2544,,,58.83794,63.09389,12.56944,23.76205,62.84305,,-35.04232
9010,growth,,,,,,,,,,,,,,,,,,,
9011,growth,KSC.DE,8.89088,126.5408,1.98071,5.32037,4.93181,-16.10113,-6.3004,9.76947,23.89841,2.36346,-14.41495,7.6205,10.21645,6.57556,4.89656,9.48149,,34.19082
9012,growth,K1R.DE,-0.56021,6.39332,,,-13.18307,,,,,,,2.48244,4.0613,,,4.0613,-0.73086,16.19053
9013,growth,KRN.DE,6.77189,12.29528,-21.49271,1.69726,-3.49171,-61.83673,-41.27403,-160.8666,-93.89846,,-44.89155,5.29405,6.03513,-7.92341,2.72173,6.03513,3.96277,75.45918
9014,growth,DU4.SI,-12.62374,,,,,,,34.69641,10.81081,,,-16.99736,,10.09217,11.79084,,-12.42503,-13.04201
9015,growth,DUB.AX,48.76239,-26.56085,,,,,,-70.30075,-29.62903,,,126.5401,237.5085,124.459,166.1011,140.1077,66.4287,
9016,growth,,,,,,,,,,,,,,,,,,,
9017,growth,PVL.PA,14.13003,36.42416,-19.58547,13.78808,13.1636,-11.33723,15.84588,-26.29365,-37.89637,,0.11642,7.715,11.7022,15.48165,10.54636,11.66447,5.02826,32.92268
9018,growth,FCMC.PA,7.56404,24.15899,,5.08622,4.70848,-2.03682,5.56723,-6.06553,-32.13981,,1.63758,2.06871,3.91814,0.24515,1.10808,3.91814,7.78128,-42.89825
9019,growth,,,,,,,,,,,,,,,,,,,
9020,growth,,,,,,,,,,,,,,,,,,,
9021,growth,,,,,,,,,,,,,,,,,,,
9022,growth,KU2.DE,12.86918,9.88807,-33.05668,0.58768,-0.42592,-51.86819,-33.67444,12.29737,-26.61971,-18.28985,-29.71033,2.68212,8.78351,3.31318,-1.52375,5.52796,39.96024,26.77183
9023,growth,D6U.SI,2.20058,-51.08609,-10.44886,1.88237,1.90135,-9.18296,1.7364,168.6275,76.36364,,19.67818,-13.07505,-14.99114,-56.32558,-32.76531,-14.99111,2.2134,-56.79027
9024,growth,,,,,,,,,,,,,,,,,,,
9025,growth,,,,,,,,,,,,,,,,,,,
9026,growth,NO4.SI,-16.18036,-43.85382,,,,,,-18300,-1670.946,,,-21.7297,-21.02961,73.0863,-15.15254,-21.02961,-15.72183,-8.15024
9027,growth,KWS.DE,8.81859,8.70283,3.74675,2.48056,7.98244,6.88798,6.18103,5.01236,0.86286,,1.45334,2.40341,3.81017,34.95618,12.24958,3.80209,9.34344,31.76212
9028,growth,,,,,,,,,,,,,,,,,,,
9029,growth,MLEAS.PA,,,,,,,,,,,,,,,,,,
9030,growth,EZH.L,8.55042,27.86253,-37.64678,20.15801,30.44671,,,-755.6995,-678.714,,,42.83583,37.71639,58.49804,55.99612,16.40997,28.36865,19.53678
9031,growth,,,,,,,,,,,,,,,,,,,
9032,growth,O10.SI,2.17735,-43.78802,0,4.55168,4.55168,-27.48512,-7.89218,-11.14884,-30.49877,,7.99717,-5.49305,-13.13398,9.74052,3.21354,-14.86874,1.99965,33.05311
9033,growth,,,,,,,,,,,,,,,,,,,
9034,growth,,,,,,,,,,,,,,,,,,,
9035,growth,LME.L,110.8449,,,,,,,-8.23529,79.01235,,,,,-49.54386,16.49123,,110.8449,
9036,growth,EAS.AX,6.62111,-24.25516,,39.89815,42.60156,,,8.48057,23.28413,,,45.39312,40.42315,15.86511,10.86564,27.28472,-27.27917,51.2978
9037,growth,EBRO.MC,4.85789,17.77572,1.81858,1.41397,3.16006,-0.75107,0.18797,-3.20676,-32.07748,,-4.8429,2.43952,6.22644,6.21883,7.51169,6.22644,3.43936,10.99934
9038,growth,,,,,,,,,,,,,,,,,,,
9039,growth,LUS.DE,5.04003,23.04937,-11.23917,20.17769,0.93782,-64.18448,-22.6563,-148.7957,-156.8033,,-34.9119,5.11698,18.83032,-11.83426,-8.9244,18.83032,5.21838,-14.45673
9040,growth,ECK.MI,,,,,,-40.19722,,9.98832,115.9382,,,168.2485,,64.15251,101.5215,,,
9041,growth,ECASA.PA,3.79379,19.9257,10.06423,3.79397,8.12527,-4.74917,-0.65253,208.4664,433.0299,,0.98194,-1.00967,1.83127,13.25598,0.00184,-1.31128,5.70798,37.77277
9042,growth,LXS.DE,6.29683,-3.71934,10.71551,6.34552,7.14128,11.22769,40.28902,204.8602,38.56062,-16.38321,45.16726,-4.04503,-3.20694,-0.28715,-0.32239,-3.17682,-13.24044,8.6235
9043,growth,EC.PA,-2.97333,-30.22442,35.9552,-6.5406,-10.44106,,-3.08145,-44.79318,56.9775,,11.36772,2.43622,-12.97429,-7.0287,-2.87685,-12.97429,-2.9664,-41.93928
9044,growth,,,,,,,,,,,,,,,,,,,
9045,growth,,,,,,,,,,,,,,,,,,,
9046,growth,ECR.MC,13.19736,28.24021,7.72173,24.80997,31.94896,-9.59917,,64.18919,-27.71674,3.40913,,3.58953,2.10024,-7.84107,-0.32116,3.11457,11.89514,4.18824
9047,growth,5HV.SI,14.15514,206.4672,0.6757,62.27115,61.59768,-27.84246,31.48176,34.12698,-26.56587,,-3.1837,12.84172,45.61989,-28.54107,-11.61504,14.00016,67.99542,118.6097
9048,growth,ECK.L,-0.4866,0.37299,10.67233,14.0083,21.96301,-22.1797,25.27496,1241.177,684,8.07861,9.15703,8.55528,15.39617,37.42467,24.72181,14.69095,2.06432,
9049,growth,EPM.AX,-20.86777,-28.64186,,,,,,-400,-126.5306,,,-5.66461,5.37707,-28.24427,-48.92966,-7.64174,-10.21107,
9050,growth,ECT.AS,24.04705,,,46.10796,19.11262,-37.22245,,-88.48352,111.9382,,,-30.62442,25.96353,38.66189,212.5351,20.30854,-30.11864,
9051,growth,,,,,,,,,,,,,,,,,,,
9052,growth,5CT.SI,-5.11498,-11.39073,,-6.34125,27.85361,,,99.10714,96.4,41.21817,,-1.09434,-5.47463,-13.67102,-5.65469,-6.07089,-4.33003,-11.01058
9053,growth,EDNR.MI,-4.05863,11.19118,,-12.87173,-11.22585,,-11.1578,-18.79195,573.1183,3.62569,-1.68735,-6.79838,-5.73286,-10.43653,5.60736,-6.03386,-0.37945,-28.7516
9054,growth,POL.MI,-3.20371,-11.81654,,25.32207,36.80175,,,-103.6232,-380,91.35539,,-0.09448,-3.48273,-1.42528,-2.65553,-3.36366,-6.40053,-14.41821
9055,growth,RQ1.SI,-2.34768,-60.14927,-0.01212,-0.63298,-0.63027,15.0209,-18.28891,24,15.86538,,-14.68741,-3.59289,-4.22418,1.82923,-0.93854,-4.22418,-2.23116,-4.72902
9056,growth,5HG.SI,-20.12758,-8.00853,,,,,,-280,-118.1818,,,-14.24288,-46.63866,23.80952,141.3044,-62.33757,5.00918,-45.28297
9057,growth,EDL.L,-34.09836,20.16698,,,,,,2.5641,-29.67033,,,,,154.8306,623.2507,,,
9058,growth,,,,,,,,,,,,,,,,,,,
9059,growth,RDH.AX,8.57528,23.54663,,7.59809,15.84683,64.85404,-21.11449,-21.15888,-64.46664,3.36166,-36.87386,28.42289,25.56717,18.32286,13.58431,24.96366,17.07901,156.5015
9060,growth,586.SI,-14.19494,-35.94244,,,,,,69.15114,153.2597,,,-49.50058,-37.33123,167.8233,213.3185,-38.54631,8.06894,68.6684
9061,growth,EDEN.L,-2.81094,21.86524,,,,,,31.04213,97.55245,,,46.44629,103.1296,-14.80938,74.35999,82.71815,,
9062,growth,LEG.DE,15.04135,25.62672,9.26081,22.78315,22.04986,9.69096,31.24499,-39.13559,-2.53,10.34622,30.33159,1.97396,7.01079,2.65664,5.55483,0.66684,19.06233,11.29052
9063,growth,IEL.AX,9.47567,53.20399,52.48383,21.29183,,18.69414,18.46796,41.9119,35.13614,19.30355,0.20661,18.26131,18.58492,24.54827,22.45273,18.11232,-14.15432,
9064,growth,EEMS.MI,,,,,,,,31.74603,95.76271,,,,,,,,,-54.95667
9065,growth,LEI.DE,0.28407,-0.63901,-27.61226,-4.79014,-4.79014,-26.23771,-16.21683,-46.74055,-30.99492,,-17.17921,-0.42576,1.1813,-0.6106,-0.06576,1.16214,0.43119,
9066,growth,,,,,,,,,,,,,,,,,,,
9067,growth,,,,,,,,,,,,,,,,,,,
9068,growth,,,,,,,,,,,,,,,,,,,
9069,growth,EGL.AX,2.79728,,,52.52135,7.27252,251.0785,-11.23972,15.45455,83.98438,,-16.2383,8.65665,12.96977,68.4813,64.2271,5.00961,2.19097,9.4059
9070,growth,LEO.DE,-7.08694,6.55187,,-17.985,,,,-407.3754,-674.5917,,,3.02471,3.38131,-4.86535,-5.00696,3.38131,-8.97323,19.39109
9071,growth,EGN.AX,2.59905,-10.4954,,63.03199,25.84494,78.14755,,-45.97978,-33.8257,74.47134,,9.61292,4.5053,1.05646,5.16995,4.3387,3.2433,-58.19342
9072,growth,,,,,,,,,,,,,,,,,,,
9073,growth,GID.PA,-9.72145,,,,,,,,,,,,,,,,7.39994,16.43226
9074,growth,EGG.AX,3.03222,-2.23081,,9.53391,13.26139,-5.43055,,-36.30618,-67.89042,21.05833,,2.49609,1.58641,23.0302,29.14563,0.44107,-21.69397,-21.76444
9075,growth,EHL.AX,-34.91257,32.50793,,23.15768,34.97472,,,1649.351,520,,,40.36112,14.01366,9.89931,12.11922,-18.02834,-10.20778,6.36098
9076,growth,EIH.L,-18.88046,,,,,,,86.92399,30.27762,,,,,94.93013,40.28493,,-18.88046,
9077,growth,EIFF.PA,,,-9.14396,23.63993,11.60037,-63.34311,-33.36921,93.18961,107.4836,,-20.43934,17.65107,8.47627,-9.06342,25.68186,-10.05998,,
9078,growth,EKT.L,7.18504,-6.62896,,,,,,-36.16505,-556.3877,,,-52.73754,-40.00096,175,-64.04494,-46.0503,52.96672,
9079,growth,TTG.L,6.84523,-12.37216,7.72173,3.81326,3.73359,4.41782,,47.06566,6.0579,,,12.8545,-1.82386,1.99745,11.33877,-2.79884,-4.11744,19.21334
9080,growth,ELF.TO,8.36316,,8.86779,,,30.39409,13.28925,209.6112,4563.278,17.65757,8.46734,3.50432,3.17638,1.84215,5.40421,3.37798,8.3111,9.20853
9081,growth,ELEC.PA,3.85324,2.00981,-1.92355,-3.42732,-1.7404,0.17655,-4.74156,-10.52632,-11.32134,-12.1555,-1.7043,-8.87442,-2.97263,7.92963,13.48551,-2.97263,6.36391,
9082,growth,,,,,,,,,,,,,,,,,,,
9083,growth,ELCO.L,,26.59938,,17.3106,21.65335,28.75442,24.86946,28.7234,-0.45249,,23.8841,13.34346,6.36909,20.43775,18.68062,0.79955,,13.51356
9084,growth,ELC.MI,0.21589,9.85174,,7.2978,7.2971,,3.21062,182.5979,415.7623,7.15974,11.56387,2.99509,4.13829,5.31691,1.60864,3.95162,2.5489,1.75166
9085,growth,500.SI,3.99198,15.25034,16.85691,-8.88333,-2.42235,-20.69472,-11.79,65.32258,13.32885,,-13.64931,1.51395,1.78097,-1.21836,-1.97625,1.41834,4.56297,-0.11638
9086,growth,ENO.MC,8.63109,-4.67436,-40.79371,-3.02175,-4.41361,22.59937,16.59649,90.83661,53.83989,,5.26981,6.4333,7.31773,16.08157,9.01093,7.27962,12.51376,-10.39561
9087,growth,,,,,,,,,,,,,,,,,,,
9088,growth,ELN.MI,10.73158,,0,21.16292,21.16292,-13.96657,9.26721,74.91821,58.59957,56.76445,-6.40913,16.62477,17.35955,14.52534,15.82016,17.10078,11.09408,6.94354
9089,growth,L1OA.DE,-12.336,103.1476,,,,,,-30.90549,95.88769,,,-7.58959,-3.91418,-7.75098,3.85198,-10.08025,,39.13784
9090,growth,ELIN.MI,16.98147,,,24.16255,,-11.34117,6.37849,-99.47,-109.7088,,5.56194,21.3522,21.03087,-1.16363,4.92758,0.31589,5.02864,35.71242
9091,growth,ELAB.MI,,,,,,,,-310.7979,-336.4216,,,-30.46632,,47.02152,78.20371,,,
9092,growth,,,,,,,,,,,,,,,,,,,
9093,growth,,,,,,,,,,,,,,,,,,,
9094,growth,,,,,,,,,,,,,,,,,,,
9095,growth,581.SI,-14.6263,,,-3.83583,,,,-132.0366,-112.9815,,,-51.02876,-41.3865,-73.51211,-70.69046,-44.37028,-10.04717,
9096,growth,,,,,,,,,,,,,,,,,,,
9097,growth,ENN.AX,,,3.12114,,,34.7727,,-190.1682,-94.74372,,,16.82385,,-48.42826,-31.76749,,,
9098,growth,EOS.AX,156.4186,126.5127,,,,,,6.66485,15.49174,,,85.99402,47.87258,110.6243,90.50248,33.96117,185.4397,
9099,growth,ELT.AX,-18.12755,-28.24712,,,,,,1.42857,-35.71429,,,-0.78868,-3.82609,-95.89322,-73.60663,-22.98777,-3.49063,
9100,growth,,,,,,,,,,,,,,,,,,,
9101,growth,,,,,,,,,,,,,,,,,,,
9102,growth,F03.SI,8.26228,19.66355,21.57869,16.1551,15.49869,21.24155,,82.24852,44.48749,,,6.01151,2.95116,4.72475,1.49122,2.70987,8.98607,6.4613
9103,growth,EMG.PA,,,,,,,,,,,,,,,,,,
9104,growth,EMG.L,-4.64142,44.03842,4.04792,-5.0165,-0.42789,19.5388,42.33949,28.05787,-9.36977,-9.28097,35.58242,-5.42889,-3.71411,4.1502,-11.85984,-1.25335,-9.79212,
9105,growth,EM.MI,5.74934,5.28724,,10.12004,10.22268,-9.71521,4.34871,-38.14655,-49.01481,,1.04898,3.45787,4.11237,-0.72284,-4.16761,4.11237,1.27549,16.48204
9106,growth,LPK.DE,3.79043,-17.3059,,6.15494,5.52992,,7.01732,-36.11404,74.61211,,5.7156,15.3985,3.17924,0.90277,16.73391,1.23106,4.53278,-24.4809
